billing_id,customer_id,billing_date,amount_usd
BL01905,CUST0339,2023-08-20,49.0
BL01906,CUST0339,2023-09-19,63.7
BL01907,CUST0339,2023-10-19,63.7
BL01908,CUST0339,2023-11-18,63.7
BL01909,CUST0339,2023-12-18,63.7
BL01910,CUST0339,2024-01-17,63.7
BL01911,CUST0339,2024-02-16,63.7
BL01912,CUST0339,2024-03-17,63.7
BL01913,CUST0339,2024-04-16,63.7
BL01914,CUST0339,2024-05-16,63.7
BL01915,CUST0339,2024-06-15,63.7
BL01916,CUST0340,2024-02-28,12.0
BL01917,CUST0340,2024-03-29,12.0
BL01918,CUST0340,2024-04-28,12.0
BL01919,CUST0340,2024-05-28,12.0
BL01920,CUST0340,2024-06-27,12.0
BL01921,CUST0342,2023-05-11,12.0
BL01922,CUST0342,2023-06-10,12.0
BL01923,CUST0342,2023-07-10,12.0
BL01924,CUST0342,2023-08-09,12.0
BL01925,CUST0342,2023-09-08,12.0
BL01926,CUST0342,2023-10-08,12.0
BL01927,CUST0342,2023-11-07,12.0
BL01928,CUST0342,2023-12-07,12.0
BL01929,CUST0342,2024-01-06,12.0
BL01930,CUST0342,2024-02-05,12.0
BL01931,CUST0342,2024-03-06,12.0
BL01932,CUST0342,2024-04-05,12.0
BL01933,CUST0342,2024-05-05,12.0
BL01934,CUST0342,2024-06-04,12.0
BL01935,CUST0343,2024-04-17,12.0
BL01936,CUST0343,2024-05-17,12.0
BL01937,CUST0343,2024-06-16,12.0
BL01938,CUST0344,2023-02-17,12.0
BL01939,CUST0344,2023-03-19,12.0
BL01940,CUST0344,2023-04-18,12.0
BL01941,CUST0344,2023-05-18,12.0
BL01942,CUST0344,2023-06-17,12.0
BL01943,CUST0344,2023-07-17,12.0
BL01944,CUST0344,2023-08-16,12.0
BL01945,CUST0344,2023-09-15,12.0
BL01946,CUST0344,2023-10-15,12.0
BL01947,CUST0344,2023-11-14,12.0
BL01948,CUST0344,2023-12-14,12.0
BL01949,CUST0344,2024-01-13,12.0
BL01950,CUST0344,2024-02-12,12.0
BL01951,CUST0344,2024-03-13,12.0
BL01952,CUST0344,2024-04-12,12.0
BL01953,CUST0344,2024-05-12,12.0
BL01954,CUST0344,2024-06-11,12.0
BL01955,CUST0346,2023-03-04,12.0
BL01956,CUST0346,2023-04-03,12.0
BL01957,CUST0346,2023-05-03,12.0
BL01958,CUST0346,2023-06-02,12.0
BL01959,CUST0346,2023-07-02,12.0
BL01960,CUST0346,2023-08-01,12.0
BL01961,CUST0346,2023-08-31,12.0
BL01962,CUST0346,2023-09-30,12.0
BL01963,CUST0346,2023-10-30,12.0
BL01964,CUST0346,2023-11-29,12.0
BL01965,CUST0346,2023-12-29,12.0
BL01966,CUST0346,2024-01-28,12.0
BL01967,CUST0346,2024-02-27,12.0
BL01968,CUST0346,2024-03-28,12.0
BL01969,CUST0346,2024-04-27,12.0
BL01970,CUST0346,2024-05-27,12.0
BL01971,CUST0346,2024-06-26,12.0
BL01972,CUST0347,2023-01-27,49.0
BL01973,CUST0348,2023-02-23,12.0
BL01974,CUST0348,2023-03-25,12.0
BL01975,CUST0349,2023-12-03,12.0
BL01976,CUST0349,2024-01-02,12.0
BL01977,CUST0349,2024-02-01,12.0
BL01978,CUST0349,2024-03-02,12.0
BL01979,CUST0349,2024-04-01,12.0
BL01980,CUST0349,2024-05-01,12.0
BL01981,CUST0349,2024-05-31,12.0
BL01982,CUST0349,2024-06-30,12.0
BL01983,CUST0350,2024-03-08,12.0
BL01984,CUST0350,2024-04-07,12.0
BL01985,CUST0352,2024-01-28,63.7
BL01986,CUST0352,2024-02-27,63.7
BL01987,CUST0352,2024-03-28,63.7
BL01988,CUST0352,2024-04-27,63.7
BL01989,CUST0352,2024-05-27,63.7
BL01990,CUST0352,2024-06-26,63.7
BL01991,CUST0353,2024-04-20,12.0
BL01992,CUST0353,2024-05-20,12.0
BL01993,CUST0353,2024-06-19,12.0
BL01994,CUST0356,2023-12-03,12.0
BL01995,CUST0356,2024-01-02,12.0
BL01996,CUST0356,2024-02-01,12.0
BL01997,CUST0356,2024-03-02,12.0
BL01998,CUST0356,2024-04-01,12.0
BL01999,CUST0356,2024-05-01,12.0
BL02000,CUST0356,2024-05-31,12.0
BL02001,CUST0356,2024-06-30,12.0
BL02002,CUST0357,2023-11-21,63.7
BL02003,CUST0357,2023-12-21,63.7
BL02004,CUST0357,2024-01-20,63.7
BL02005,CUST0357,2024-02-19,63.7
BL02006,CUST0357,2024-03-20,63.7
BL02007,CUST0357,2024-04-19,63.7
BL02008,CUST0357,2024-05-19,63.7
BL02009,CUST0357,2024-06-18,63.7
BL02010,CUST0360,2023-06-16,12.0
BL02011,CUST0360,2023-07-16,12.0
BL02012,CUST0360,2023-08-15,12.0
BL02013,CUST0360,2023-09-14,12.0
BL02014,CUST0360,2023-10-14,12.0
BL02015,CUST0360,2023-11-13,12.0
BL02016,CUST0360,2023-12-13,12.0
BL02017,CUST0360,2024-01-12,12.0
BL02018,CUST0360,2024-02-11,12.0
BL02019,CUST0360,2024-03-12,12.0
BL02020,CUST0360,2024-04-11,12.0
BL02021,CUST0360,2024-05-11,12.0
BL02022,CUST0360,2024-06-10,12.0
BL02023,CUST0363,2023-11-07,12.0
BL02024,CUST0363,2023-12-07,12.0
BL02025,CUST0363,2024-01-06,12.0
BL02026,CUST0363,2024-02-05,12.0
BL02027,CUST0363,2024-03-06,12.0
BL02028,CUST0363,2024-04-05,12.0
BL02029,CUST0363,2024-05-05,12.0
BL02030,CUST0363,2024-06-04,12.0
BL02031,CUST0364,2024-01-22,12.0
BL02032,CUST0364,2024-02-21,12.0
BL02033,CUST0364,2024-03-22,12.0
BL02034,CUST0364,2024-04-21,12.0
BL02035,CUST0364,2024-05-21,12.0
BL02036,CUST0364,2024-06-20,12.0
BL02037,CUST0370,2024-01-18,12.0
BL02038,CUST0370,2024-02-17,12.0
BL02039,CUST0370,2024-03-18,12.0
BL02040,CUST0370,2024-04-17,12.0
BL02041,CUST0370,2024-05-17,12.0
BL02042,CUST0370,2024-06-16,12.0
BL02043,CUST0371,2023-09-30,12.0
BL02044,CUST0371,2023-10-30,12.0
BL02045,CUST0371,2023-11-29,12.0
BL02046,CUST0371,2023-12-29,12.0
BL02047,CUST0371,2024-01-28,12.0
BL02048,CUST0371,2024-02-27,12.0
BL02049,CUST0371,2024-03-28,12.0
BL02050,CUST0371,2024-04-27,12.0
BL02051,CUST0371,2024-05-27,12.0
BL02052,CUST0371,2024-06-26,12.0
BL02053,CUST0372,2023-07-23,49.0
BL02054,CUST0372,2023-08-22,49.0
BL02055,CUST0372,2023-09-21,63.7
BL02056,CUST0372,2023-10-21,63.7
BL02057,CUST0372,2023-11-20,63.7
BL02058,CUST0372,2023-12-20,63.7
BL02059,CUST0372,2024-01-19,63.7
BL02060,CUST0372,2024-02-18,63.7
BL02061,CUST0372,2024-03-19,63.7
BL02062,CUST0372,2024-04-18,63.7
BL02063,CUST0372,2024-05-18,63.7
BL02064,CUST0372,2024-06-17,63.7
BL02065,CUST0373,2023-01-10,12.0
BL02066,CUST0373,2023-02-09,12.0
BL02067,CUST0373,2023-03-11,12.0
BL02068,CUST0373,2023-04-10,12.0
BL02069,CUST0373,2023-05-10,12.0
BL02070,CUST0373,2023-06-09,12.0
BL02071,CUST0373,2023-07-09,12.0
BL02072,CUST0373,2023-08-08,12.0
BL02073,CUST0373,2023-09-07,12.0
BL02074,CUST0373,2023-10-07,12.0
BL02075,CUST0373,2023-11-06,12.0
BL02076,CUST0373,2023-12-06,12.0
BL02077,CUST0373,2024-01-05,12.0
BL02078,CUST0373,2024-02-04,12.0
BL02079,CUST0373,2024-03-05,12.0
BL02080,CUST0373,2024-04-04,12.0
BL02081,CUST0373,2024-05-04,12.0
BL02082,CUST0373,2024-06-03,12.0
BL02083,CUST0374,2023-10-22,12.0
BL02084,CUST0374,2023-11-21,12.0
BL02085,CUST0374,2023-12-21,12.0
BL02086,CUST0374,2024-01-20,12.0
BL02087,CUST0374,2024-02-19,12.0
BL02088,CUST0374,2024-03-20,12.0
BL02089,CUST0374,2024-04-19,12.0
BL02090,CUST0374,2024-05-19,12.0
BL02091,CUST0374,2024-06-18,12.0
BL02092,CUST0375,2023-11-24,12.0
BL02093,CUST0375,2023-12-24,12.0
BL02094,CUST0375,2024-01-23,12.0
BL02095,CUST0375,2024-02-22,12.0
BL02096,CUST0375,2024-03-23,12.0
BL02097,CUST0375,2024-04-22,12.0
BL02098,CUST0375,2024-05-22,12.0
BL02099,CUST0375,2024-06-21,12.0
BL02100,CUST0376,2023-01-11,49.0
BL02101,CUST0376,2023-02-10,49.0
BL02102,CUST0376,2023-03-12,49.0
BL02103,CUST0376,2023-04-11,49.0
BL02104,CUST0376,2023-05-11,49.0
BL02105,CUST0376,2023-06-10,49.0
BL02106,CUST0376,2023-07-10,49.0
BL02107,CUST0376,2023-08-09,49.0
BL02108,CUST0376,2023-09-08,63.7
BL02109,CUST0376,2023-10-08,63.7
BL02110,CUST0376,2023-11-07,63.7
BL02111,CUST0376,2023-12-07,63.7
BL02112,CUST0376,2024-01-06,63.7
BL02113,CUST0376,2024-02-05,63.7
BL02114,CUST0376,2024-03-06,63.7
BL02115,CUST0376,2024-04-05,63.7
BL02116,CUST0376,2024-05-05,63.7
BL02117,CUST0376,2024-06-04,63.7
BL02118,CUST0377,2023-08-24,49.0
BL02119,CUST0377,2023-09-23,63.7
BL02120,CUST0377,2023-10-23,63.7
BL02121,CUST0377,2023-11-22,63.7
BL02122,CUST0377,2023-12-22,63.7
BL02123,CUST0377,2024-01-21,63.7
BL02124,CUST0377,2024-02-20,63.7
BL02125,CUST0377,2024-03-21,63.7
BL02126,CUST0377,2024-04-20,63.7
BL02127,CUST0377,2024-05-20,63.7
BL02128,CUST0377,2024-06-19,63.7
BL02129,CUST0378,2023-08-12,49.0
BL02130,CUST0378,2023-09-11,63.7
BL02131,CUST0378,2023-10-11,63.7
BL02132,CUST0378,2023-11-10,63.7
BL02133,CUST0378,2023-12-10,63.7
BL02134,CUST0378,2024-01-09,63.7
BL02135,CUST0378,2024-02-08,63.7
BL02136,CUST0378,2024-03-09,63.7
BL02137,CUST0378,2024-04-08,63.7
BL02138,CUST0378,2024-05-08,63.7
BL02139,CUST0378,2024-06-07,63.7
BL02140,CUST0379,2023-10-29,12.0
BL02141,CUST0379,2023-11-28,12.0
BL02142,CUST0379,2023-12-28,12.0
BL02143,CUST0379,2024-01-27,12.0
BL02144,CUST0379,2024-02-26,12.0
BL02145,CUST0379,2024-03-27,12.0
BL02146,CUST0379,2024-04-26,12.0
BL02147,CUST0379,2024-05-26,12.0
BL02148,CUST0379,2024-06-25,12.0
BL02149,CUST0381,2023-06-20,12.0
BL02150,CUST0381,2023-07-20,12.0
BL02151,CUST0381,2023-08-19,12.0
BL02152,CUST0381,2023-09-18,12.0
BL02153,CUST0381,2023-10-18,12.0
BL02154,CUST0381,2023-11-17,12.0
BL02155,CUST0381,2023-12-17,12.0
BL02156,CUST0381,2024-01-16,12.0
BL02157,CUST0381,2024-02-15,12.0
BL02158,CUST0381,2024-03-16,12.0
BL02159,CUST0381,2024-04-15,12.0
BL02160,CUST0381,2024-05-15,12.0
BL02161,CUST0381,2024-06-14,12.0
BL02162,CUST0383,2023-06-29,12.0
BL02163,CUST0383,2023-07-29,12.0
BL02164,CUST0383,2023-08-28,12.0
BL02165,CUST0383,2023-09-27,12.0
BL02166,CUST0383,2023-10-27,12.0
BL02167,CUST0383,2023-11-26,12.0
BL02168,CUST0383,2023-12-26,12.0
BL02169,CUST0386,2024-01-31,12.0
BL02170,CUST0386,2024-03-01,12.0
BL02171,CUST0386,2024-03-31,12.0
BL02172,CUST0386,2024-04-30,12.0
BL02173,CUST0386,2024-05-30,12.0
BL02174,CUST0386,2024-06-29,12.0
BL02175,CUST0387,2024-01-25,12.0
BL02176,CUST0387,2024-02-24,12.0
BL02177,CUST0387,2024-03-25,12.0
BL02178,CUST0387,2024-04-24,12.0
BL02179,CUST0387,2024-05-24,12.0
BL02180,CUST0387,2024-06-23,12.0
BL02181,CUST0389,2023-08-15,12.0
BL02182,CUST0389,2023-09-14,12.0
BL02183,CUST0389,2023-10-14,12.0
BL02184,CUST0389,2023-11-13,12.0
BL02185,CUST0389,2023-12-13,12.0
BL02186,CUST0389,2024-01-12,12.0
BL02187,CUST0389,2024-02-11,12.0
BL02188,CUST0389,2024-03-12,12.0
BL02189,CUST0389,2024-04-11,12.0
BL02190,CUST0389,2024-05-11,12.0
BL02191,CUST0389,2024-06-10,12.0
BL02192,CUST0390,2023-01-29,12.0
BL02193,CUST0390,2023-02-28,12.0
BL02194,CUST0390,2023-03-30,12.0
BL02195,CUST0390,2023-04-29,12.0
BL02196,CUST0390,2023-05-29,12.0
BL02197,CUST0390,2023-06-28,12.0
BL02198,CUST0390,2023-07-28,12.0
BL02199,CUST0390,2023-08-27,12.0
BL02200,CUST0390,2023-09-26,12.0
BL02201,CUST0390,2023-10-26,12.0
BL02202,CUST0390,2023-11-25,12.0
BL02203,CUST0390,2023-12-25,12.0
BL02204,CUST0390,2024-01-24,12.0
BL02205,CUST0390,2024-02-23,12.0
BL02206,CUST0390,2024-03-24,12.0
BL02207,CUST0390,2024-04-23,12.0
BL02208,CUST0390,2024-05-23,12.0
BL02209,CUST0390,2024-06-22,12.0
BL02210,CUST0391,2023-08-25,12.0
BL02211,CUST0391,2023-09-24,12.0
BL02212,CUST0391,2023-10-24,12.0
BL02213,CUST0391,2023-11-23,12.0
BL02214,CUST0391,2023-12-23,12.0
BL02215,CUST0391,2024-01-22,12.0
BL02216,CUST0391,2024-02-21,12.0
BL02217,CUST0391,2024-03-22,12.0
BL02218,CUST0391,2024-04-21,12.0
BL02219,CUST0391,2024-05-21,12.0
BL02220,CUST0391,2024-06-20,12.0
BL02221,CUST0393,2023-11-01,12.0
BL02222,CUST0393,2023-12-01,12.0
BL02223,CUST0393,2023-12-31,12.0
BL02224,CUST0393,2024-01-30,12.0
BL02225,CUST0393,2024-02-29,12.0
BL02226,CUST0393,2024-03-30,12.0
BL02227,CUST0393,2024-04-29,12.0
BL02228,CUST0393,2024-05-29,12.0
BL02229,CUST0394,2023-10-11,63.7
BL02230,CUST0394,2023-11-10,63.7
BL02231,CUST0394,2023-12-10,63.7
BL02232,CUST0394,2024-01-09,63.7
BL02233,CUST0394,2024-02-08,63.7
BL02234,CUST0394,2024-03-09,63.7
BL02235,CUST0394,2024-04-08,63.7
BL02236,CUST0394,2024-05-08,63.7
BL02237,CUST0394,2024-06-07,63.7
BL02238,CUST0395,2024-04-10,63.7
BL02239,CUST0395,2024-05-10,63.7
BL02240,CUST0395,2024-06-09,63.7
BL02241,CUST0396,2023-11-06,12.0
BL02242,CUST0396,2023-12-06,12.0
BL02243,CUST0396,2024-01-05,12.0
BL02244,CUST0396,2024-02-04,12.0
BL02245,CUST0396,2024-03-05,12.0
BL02246,CUST0396,2024-04-04,12.0
BL02247,CUST0396,2024-05-04,12.0
BL02248,CUST0396,2024-06-03,12.0
BL02249,CUST0398,2023-02-13,12.0
BL02250,CUST0398,2023-03-15,12.0
BL02251,CUST0398,2023-04-14,12.0
BL02252,CUST0398,2023-05-14,12.0
BL02253,CUST0398,2023-06-13,12.0
BL02254,CUST0398,2023-07-13,12.0
BL02255,CUST0398,2023-08-12,12.0
BL02256,CUST0398,2023-09-11,12.0
BL02257,CUST0398,2023-10-11,12.0
BL02258,CUST0398,2023-11-10,12.0
BL02259,CUST0398,2023-12-10,12.0
BL02260,CUST0398,2024-01-09,12.0
BL02261,CUST0398,2024-02-08,12.0
BL02262,CUST0398,2024-03-09,12.0
BL02263,CUST0398,2024-04-08,12.0
BL02264,CUST0398,2024-05-08,12.0
BL02265,CUST0398,2024-06-07,12.0
BL02266,CUST0399,2023-05-07,12.0
BL02267,CUST0399,2023-06-06,12.0
BL02268,CUST0399,2023-07-06,12.0
BL02269,CUST0399,2023-08-05,12.0
BL02270,CUST0399,2023-09-04,12.0
BL02271,CUST0399,2023-10-04,12.0
BL02272,CUST0399,2023-11-03,12.0
BL02273,CUST0399,2023-12-03,12.0
BL02274,CUST0399,2024-01-02,12.0
BL02275,CUST0399,2024-02-01,12.0
BL02276,CUST0399,2024-03-02,12.0
BL02277,CUST0399,2024-04-01,12.0
BL02278,CUST0399,2024-05-01,12.0
BL02279,CUST0399,2024-05-31,12.0
BL02280,CUST0399,2024-06-30,12.0
BL02281,CUST0400,2023-09-25,12.0
BL02282,CUST0400,2023-10-25,12.0
BL02283,CUST0400,2023-11-24,12.0
BL02284,CUST0400,2023-12-24,12.0
BL02285,CUST0400,2024-01-23,12.0
BL02286,CUST0400,2024-02-22,12.0
BL02287,CUST0400,2024-03-23,12.0
BL02288,CUST0400,2024-04-22,12.0
BL02289,CUST0400,2024-05-22,12.0
BL02290,CUST0400,2024-06-21,12.0
BL02291,CUST0402,2023-12-14,12.0
BL02292,CUST0402,2024-01-13,12.0
BL02293,CUST0402,2024-02-12,12.0
BL02294,CUST0402,2024-03-13,12.0
BL02295,CUST0402,2024-04-12,12.0
BL02296,CUST0402,2024-05-12,12.0
BL02297,CUST0402,2024-06-11,12.0
BL02298,CUST0404,2023-05-10,12.0
BL02299,CUST0404,2023-06-09,12.0
BL02300,CUST0404,2023-07-09,12.0
BL02301,CUST0404,2023-08-08,12.0
BL02302,CUST0404,2023-09-07,12.0
BL02303,CUST0404,2023-10-07,12.0
BL02304,CUST0404,2023-11-06,12.0
BL02305,CUST0404,2023-12-06,12.0
BL02306,CUST0404,2024-01-05,12.0
BL02307,CUST0404,2024-02-04,12.0
BL02308,CUST0404,2024-03-05,12.0
BL02309,CUST0404,2024-04-04,12.0
BL02310,CUST0404,2024-05-04,12.0
BL02311,CUST0405,2023-02-11,12.0
BL02312,CUST0405,2023-03-13,12.0
BL02313,CUST0405,2023-04-12,12.0
BL02314,CUST0405,2023-05-12,12.0
BL02315,CUST0405,2023-06-11,12.0
BL02316,CUST0405,2023-07-11,12.0
BL02317,CUST0405,2023-08-10,12.0
BL02318,CUST0405,2023-09-09,12.0
BL02319,CUST0405,2023-10-09,12.0
BL02320,CUST0405,2023-11-08,12.0
BL02321,CUST0405,2023-12-08,12.0
BL02322,CUST0405,2024-01-07,12.0
BL02323,CUST0405,2024-02-06,12.0
BL02324,CUST0405,2024-03-07,12.0
BL02325,CUST0405,2024-04-06,12.0
BL02326,CUST0405,2024-05-06,12.0
BL02327,CUST0405,2024-06-05,12.0
BL02328,CUST0406,2023-06-08,49.0
BL02329,CUST0406,2023-07-08,49.0
BL02330,CUST0406,2023-08-07,49.0
BL02331,CUST0406,2023-09-06,63.7
BL02332,CUST0406,2023-10-06,63.7
BL02333,CUST0406,2023-11-05,63.7
BL02334,CUST0406,2023-12-05,63.7
BL02335,CUST0406,2024-01-04,63.7
BL02336,CUST0406,2024-02-03,63.7
BL02337,CUST0406,2024-03-04,63.7
BL02338,CUST0406,2024-04-03,63.7
BL02339,CUST0406,2024-05-03,63.7
BL02340,CUST0406,2024-06-02,63.7
BL02341,CUST0407,2023-11-01,12.0
BL02342,CUST0407,2023-12-01,12.0
BL02343,CUST0407,2023-12-31,12.0
BL02344,CUST0407,2024-01-30,12.0
BL02345,CUST0407,2024-02-29,12.0
BL02346,CUST0407,2024-03-30,12.0
BL02347,CUST0407,2024-04-29,12.0
BL02348,CUST0407,2024-05-29,12.0
BL02349,CUST0407,2024-06-28,12.0
BL02350,CUST0408,2023-10-14,12.0
BL02351,CUST0408,2023-11-13,12.0
BL02352,CUST0408,2023-12-13,12.0
BL02353,CUST0408,2024-01-12,12.0
BL02354,CUST0408,2024-02-11,12.0
BL02355,CUST0408,2024-03-12,12.0
BL02356,CUST0408,2024-04-11,12.0
BL02357,CUST0408,2024-05-11,12.0
BL02358,CUST0408,2024-06-10,12.0
BL02359,CUST0409,2023-12-10,12.0
BL02360,CUST0409,2024-01-09,12.0
BL02361,CUST0409,2024-02-08,12.0
BL02362,CUST0409,2024-03-09,12.0
BL02363,CUST0409,2024-04-08,12.0
BL02364,CUST0409,2024-05-08,12.0
BL02365,CUST0409,2024-06-07,12.0
BL02366,CUST0410,2023-12-10,12.0
BL02367,CUST0410,2024-01-09,12.0
BL02368,CUST0410,2024-02-08,12.0
BL02369,CUST0410,2024-03-09,12.0
BL02370,CUST0410,2024-04-08,12.0
BL02371,CUST0410,2024-05-08,12.0
BL02372,CUST0410,2024-06-07,12.0
BL02373,CUST0412,2024-04-30,12.0
BL02374,CUST0412,2024-05-30,12.0
BL02375,CUST0412,2024-06-29,12.0
BL02376,CUST0414,2023-09-17,12.0
BL02377,CUST0414,2023-10-17,12.0
BL02378,CUST0414,2023-11-16,12.0
BL02379,CUST0414,2023-12-16,12.0
BL02380,CUST0414,2024-01-15,12.0
BL02381,CUST0414,2024-02-14,12.0
BL02382,CUST0414,2024-03-15,12.0
BL02383,CUST0414,2024-04-14,12.0
BL02384,CUST0414,2024-05-14,12.0
BL02385,CUST0414,2024-06-13,12.0
BL02386,CUST0415,2023-06-22,49.0
BL02387,CUST0415,2023-07-22,49.0
BL02388,CUST0415,2023-08-21,49.0
BL02389,CUST0415,2023-09-20,63.7
BL02390,CUST0415,2023-10-20,63.7
BL02391,CUST0415,2023-11-19,63.7
BL02392,CUST0415,2023-12-19,63.7
BL02393,CUST0415,2024-01-18,63.7
BL02394,CUST0415,2024-02-17,63.7
BL02395,CUST0415,2024-03-18,63.7
BL02396,CUST0415,2024-04-17,63.7
BL02397,CUST0415,2024-05-17,63.7
BL02398,CUST0415,2024-06-16,63.7
BL02399,CUST0417,2024-01-30,12.0
BL02400,CUST0417,2024-02-29,12.0
BL02401,CUST0417,2024-03-30,12.0
BL02402,CUST0417,2024-04-29,12.0
BL02403,CUST0417,2024-05-29,12.0
BL02404,CUST0417,2024-06-28,12.0
BL02405,CUST0420,2023-05-26,12.0
BL02406,CUST0420,2023-06-25,12.0
BL02407,CUST0420,2023-07-25,12.0
BL02408,CUST0420,2023-08-24,12.0
BL02409,CUST0420,2023-09-23,12.0
BL02410,CUST0420,2023-10-23,12.0
BL02411,CUST0420,2023-11-22,12.0
BL02412,CUST0420,2023-12-22,12.0
BL02413,CUST0420,2024-01-21,12.0
BL02414,CUST0420,2024-02-20,12.0
BL02415,CUST0420,2024-03-21,12.0
BL02416,CUST0420,2024-04-20,12.0
BL02417,CUST0420,2024-05-20,12.0
BL02418,CUST0420,2024-06-19,12.0
BL02419,CUST0422,2023-07-08,12.0
BL02420,CUST0422,2023-08-07,12.0
BL02421,CUST0422,2023-09-06,12.0
BL02422,CUST0422,2023-10-06,12.0
BL02423,CUST0422,2023-11-05,12.0
BL02424,CUST0422,2023-12-05,12.0
BL02425,CUST0422,2024-01-04,12.0
BL02426,CUST0422,2024-02-03,12.0
BL02427,CUST0422,2024-03-04,12.0
BL02428,CUST0422,2024-04-03,12.0
BL02429,CUST0422,2024-05-03,12.0
BL02430,CUST0422,2024-06-02,12.0
BL02431,CUST0424,2023-09-28,12.0
BL02432,CUST0424,2023-10-28,12.0
BL02433,CUST0424,2023-11-27,12.0
BL02434,CUST0424,2023-12-27,12.0
BL02435,CUST0424,2024-01-26,12.0
BL02436,CUST0424,2024-02-25,12.0
BL02437,CUST0424,2024-03-26,12.0
BL02438,CUST0424,2024-04-25,12.0
BL02439,CUST0424,2024-05-25,12.0
BL02440,CUST0424,2024-06-24,12.0
BL02441,CUST0425,2024-02-15,12.0
BL02442,CUST0425,2024-03-16,12.0
BL02443,CUST0425,2024-04-15,12.0
BL02444,CUST0425,2024-05-15,12.0
BL02445,CUST0425,2024-06-14,12.0
BL02446,CUST0426,2023-11-25,12.0
BL02447,CUST0426,2023-12-25,12.0
BL02448,CUST0426,2024-01-24,12.0
BL02449,CUST0426,2024-02-23,12.0
BL02450,CUST0426,2024-03-24,12.0
BL02451,CUST0426,2024-04-23,12.0
BL02452,CUST0426,2024-05-23,12.0
BL02453,CUST0426,2024-06-22,12.0
BL02454,CUST0428,2023-02-12,12.0
BL02455,CUST0428,2023-03-14,12.0
BL02456,CUST0428,2023-04-13,12.0
BL02457,CUST0428,2023-05-13,12.0
BL02458,CUST0428,2023-06-12,12.0
BL02459,CUST0428,2023-07-12,12.0
BL02460,CUST0428,2023-08-11,12.0
BL02461,CUST0428,2023-09-10,12.0
BL02462,CUST0428,2023-10-10,12.0
BL02463,CUST0428,2023-11-09,12.0
BL02464,CUST0428,2023-12-09,12.0
BL02465,CUST0429,2024-04-08,12.0
BL02466,CUST0429,2024-05-08,12.0
BL02467,CUST0429,2024-06-07,12.0
BL02468,CUST0430,2024-04-29,63.7
BL02469,CUST0430,2024-05-29,63.7
BL02470,CUST0430,2024-06-28,63.7
BL02471,CUST0432,2023-09-15,12.0
BL02472,CUST0432,2023-10-15,12.0
BL02473,CUST0432,2023-11-14,12.0
BL02474,CUST0432,2023-12-14,12.0
BL02475,CUST0432,2024-01-13,12.0
BL02476,CUST0432,2024-02-12,12.0
BL02477,CUST0434,2024-03-05,12.0
BL02478,CUST0434,2024-04-04,12.0
BL02479,CUST0434,2024-05-04,12.0
BL02480,CUST0434,2024-06-03,12.0
BL02481,CUST0439,2024-04-26,12.0
BL02482,CUST0439,2024-05-26,12.0
BL02483,CUST0439,2024-06-25,12.0
BL02484,CUST0442,2023-02-26,49.0
BL02485,CUST0442,2023-03-28,49.0
BL02486,CUST0442,2023-04-27,49.0
BL02487,CUST0442,2023-05-27,49.0
BL02488,CUST0442,2023-06-26,49.0
BL02489,CUST0442,2023-07-26,49.0
BL02490,CUST0442,2023-08-25,49.0
BL02491,CUST0442,2023-09-24,63.7
BL02492,CUST0442,2023-10-24,63.7
BL02493,CUST0442,2023-11-23,63.7
BL02494,CUST0442,2023-12-23,63.7
BL02495,CUST0442,2024-01-22,63.7
BL02496,CUST0442,2024-02-21,63.7
BL02497,CUST0442,2024-03-22,63.7
BL02498,CUST0442,2024-04-21,63.7
BL02499,CUST0442,2024-05-21,63.7
BL02500,CUST0442,2024-06-20,63.7
BL02501,CUST0446,2023-12-07,12.0
BL02502,CUST0446,2024-01-06,12.0
BL02503,CUST0446,2024-02-05,12.0
BL02504,CUST0446,2024-03-06,12.0
BL02505,CUST0446,2024-04-05,12.0
BL02506,CUST0446,2024-05-05,12.0
BL02507,CUST0446,2024-06-04,12.0
BL02508,CUST0447,2023-09-27,12.0
BL02509,CUST0447,2023-10-27,12.0
BL02510,CUST0448,2024-03-23,12.0
BL02511,CUST0448,2024-04-22,12.0
BL02512,CUST0448,2024-05-22,12.0
BL02513,CUST0448,2024-06-21,12.0
BL02514,CUST0449,2023-05-10,12.0
BL02515,CUST0449,2023-06-09,12.0
BL02516,CUST0449,2023-07-09,12.0
BL02517,CUST0449,2023-08-08,12.0
BL02518,CUST0449,2023-09-07,12.0
BL02519,CUST0449,2023-10-07,12.0
BL02520,CUST0449,2023-11-06,12.0
BL02521,CUST0449,2023-12-06,12.0
BL02522,CUST0449,2024-01-05,12.0
BL02523,CUST0449,2024-02-04,12.0
BL02524,CUST0449,2024-03-05,12.0
BL02525,CUST0449,2024-04-04,12.0
BL02526,CUST0449,2024-05-04,12.0
BL02527,CUST0449,2024-06-03,12.0
BL02528,CUST0451,2024-01-12,12.0
BL02529,CUST0451,2024-02-11,12.0
BL02530,CUST0451,2024-03-12,12.0
BL02531,CUST0451,2024-04-11,12.0
BL02532,CUST0451,2024-05-11,12.0
BL02533,CUST0451,2024-06-10,12.0
BL02534,CUST0452,2023-06-30,12.0
BL02535,CUST0452,2023-07-30,12.0
BL02536,CUST0452,2023-08-29,12.0
BL02537,CUST0452,2023-09-28,12.0
BL02538,CUST0452,2023-10-28,12.0
BL02539,CUST0452,2023-11-27,12.0
